Date,High,Low,Open,Close,Volume,Adj Close
2020-05-15,53.66999816894531,52.436668395996094,52.689998626708984,53.27799987792969,157776000.0,53.27799987792969
2020-05-18,55.64799880981445,53.59199905395508,55.185333251953125,54.242000579833984,174987000.0,54.242000579833984
2020-05-19,54.80466842651367,53.73866653442383,54.34466552734375,53.867332458496094,144547500.0,53.867332458496094
2020-05-20,55.06666564941406,54.119998931884766,54.70000076293945,54.37066650390625,109639500.0,54.37066650390625
2020-05-21,55.5,53.06666564941406,54.400001525878906,55.17333221435547,183819000.0,55.17333221435547
2020-05-22,55.45199966430664,54.133331298828125,54.81133270263672,54.45866775512695,149812500.0,54.45866775512695
2020-05-26,55.63999938964844,54.38066864013672,55.633331298828125,54.591331481933594,121345500.0,54.591331481933594
2020-05-27,55.180667877197266,52.33333206176758,54.7239990234375,54.68199920654297,173242500.0,54.68199920654297
2020-05-28,54.983333587646484,53.44599914550781,54.23400115966797,53.72066879272461,108834000.0,53.72066879272461
2020-05-29,55.66666793823242,53.61399841308594,53.91666793823242,55.66666793823242,176467500.0,55.66666793823242
2020-06-01,59.93333435058594,56.939998626708984,57.20000076293945,59.87333297729492,224092500.0,59.87333297729492
2020-06-02,60.57733154296875,58.06666564941406,59.64666748046875,58.770668029785156,203484000.0,58.770668029785156
2020-06-03,59.862667083740234,58.67333221435547,59.20800018310547,58.86399841308594,119242500.0,58.86399841308594
2020-06-04,59.71666717529297,57.229331970214844,59.32533264160156,57.62533187866211,133315500.0,57.62533187866211
2020-06-05,59.10133361816406,57.746665954589844,58.522666931152344,59.04399871826172,117178500.0,59.04399871826172
2020-06-08,63.33333206176758,60.61066818237305,61.266666412353516,63.327999114990234,212620500.0,63.327999114990234
2020-06-09,63.62933349609375,61.595333099365234,62.66733169555664,62.711334228515625,170823000.0,62.711334228515625
2020-06-10,68.49866485595703,65.5,66.12533569335938,68.336669921875,278451000.0,68.336669921875
2020-06-11,67.9306640625,64.80000305175781,66.01333618164062,64.85600280761719,238747500.0,64.85600280761719
2020-06-12,65.8653335571289,60.84000015258789,65.33333587646484,62.35200119018555,251451000.0,62.35200119018555
2020-06-15,66.5893325805664,60.56666564941406,61.18600082397461,66.05999755859375,235458000.0,66.05999755859375
2020-06-16,67.52532958984375,64.15933227539062,67.4566650390625,65.47533416748047,210766500.0,65.47533416748047
2020-06-17,67.0,65.50466918945312,65.84733581542969,66.11933135986328,148362000.0,66.11933135986328
2020-06-18,67.94667053222656,66.2979965209961,66.86666870117188,66.9306640625,146278500.0,66.9306640625
2020-06-19,67.73133087158203,66.0893325805664,67.51866912841797,66.72666931152344,130195500.0,66.72666931152344
2020-06-22,67.2586669921875,66.00133514404297,66.663330078125,66.28800201416016,95436000.0,66.28800201416016
2020-06-23,67.46666717529297,66.267333984375,66.59200286865234,66.78533172607422,95479500.0,66.78533172607422
2020-06-24,66.72533416748047,63.542667388916016,66.27400207519531,64.0566635131836,164394000.0,64.0566635131836
2020-06-25,65.73200225830078,62.47666549682617,63.61800003051758,65.73200225830078,138817500.0,65.73200225830078
2020-06-26,66.33333587646484,63.65800094604492,66.31866455078125,63.982666015625,132823500.0,63.982666015625
2020-06-29,67.33333587646484,63.23466873168945,64.60066986083984,67.29000091552734,135396000.0,67.29000091552734
2020-06-30,72.51266479492188,66.91533660888672,67.0999984741211,71.98733520507812,253777500.0,71.98733520507812
2020-07-01,75.68866729736328,72.03333282470703,72.19999694824219,74.64199829101562,199903500.0,74.64199829101562
2020-07-02,81.86666870117188,79.04000091552734,81.43199920654297,80.57733154296875,258751500.0,80.57733154296875
2020-07-06,91.85266876220703,84.40266418457031,85.11266326904297,91.43866729736328,308548500.0,91.43866729736328
2020-07-07,95.30000305175781,89.11399841308594,93.6673355102539,92.65733337402344,322345500.0,92.65733337402344
2020-07-08,94.48400115966797,87.42266845703125,93.66666412353516,91.05867004394531,244669500.0,91.05867004394531
2020-07-09,93.90399932861328,90.08533477783203,93.1326675415039,92.9520034790039,175764000.0,92.9520034790039
2020-07-10,103.2613296508789,91.73400115966797,93.06666564941406,102.97666931152344,350064000.0,102.97666931152344
2020-07-13,119.66600036621094,98.0739974975586,110.5999984741211,99.80400085449219,584781000.0,99.80400085449219
2020-07-14,106.0,95.4000015258789,103.73332977294922,101.12000274658203,351271500.0,101.12000274658203
2020-07-15,103.33333587646484,97.13333129882812,102.86666870117188,103.06732940673828,245517000.0,103.06732940673828
2020-07-16,102.11399841308594,97.73332977294922,98.47733306884766,100.04266357421875,214512000.0,100.04266357421875
2020-07-17,102.50066375732422,99.33333587646484,100.89666748046875,100.05599975585938,139950000.0,100.05599975585938
2020-07-20,110.0,99.19999694824219,101.267333984375,109.53333282470703,256821000.0,109.53333282470703
2020-07-21,111.66666412353516,103.86666870117188,109.32866668701172,104.55733489990234,241608000.0,104.55733489990234
2020-07-22,108.4280014038086,104.13333129882812,106.5999984741211,106.15533447265625,212416500.0,106.15533447265625
2020-07-23,112.5999984741211,98.71800231933594,111.93000030517578,100.87133026123047,364927500.0,100.87133026123047
2020-07-24,97.66666412353516,91.10266876220703,94.40066528320312,94.46666717529297,290949000.0,94.46666717529297
2020-07-27,103.19599914550781,94.19999694824219,95.66666412353516,102.63999938964844,240730500.0,102.63999938964844
2020-07-28,104.3133316040039,98.29467010498047,100.26667022705078,98.43267059326172,237130500.0,98.43267059326172
2020-07-29,102.32066345214844,99.13333129882812,100.06666564941406,99.94066619873047,141403500.0,99.94066619873047
2020-07-30,100.8826675415039,98.06666564941406,99.19999694824219,99.16600036621094,114315000.0,99.16600036621094
2020-07-31,101.13666534423828,94.73200225830078,101.0,95.38400268554688,183123000.0,95.38400268554688
2020-08-03,100.65399932861328,96.29199981689453,96.61333465576172,99.0,132139500.0,99.0
2020-08-04,101.82733154296875,97.46666717529297,99.6673355102539,99.13333129882812,126225000.0,99.13333129882812
2020-08-05,99.98933410644531,97.88733673095703,99.53266906738281,99.00133514404297,74217000.0,99.00133514404297
2020-08-06,101.15399932861328,98.48400115966797,99.38866424560547,99.30533599853516,89884500.0,99.30533599853516
2020-08-07,99.98332977294922,94.33399963378906,99.96932983398438,96.84733581542969,133446000.0,96.84733581542969
2020-08-10,97.16666412353516,92.38933563232422,96.53333282470703,94.57133483886719,112834500.0,94.57133483886719
2020-08-11,94.66666412353516,91.0,93.06666564941406,91.6259994506836,129387000.0,91.6259994506836
2020-08-12,105.66666412353516,95.66666412353516,98.0,103.65066528320312,327441000.0,103.65066528320312
2020-08-13,110.07866668701172,104.48400115966797,107.4000015258789,108.06666564941406,306379500.0,108.06666564941406
2020-08-14,111.25333404541016,108.44266510009766,110.99933624267578,110.04733276367188,188664000.0,110.04733276367188
2020-08-17,123.05733489990234,111.52200317382812,111.80000305175781,122.3759994506836,303634500.0,122.3759994506836
2020-08-18,128.25999450683594,123.00733184814453,126.59933471679688,125.80599975585938,247117500.0,125.80599975585938
2020-08-19,127.4000015258789,122.74732971191406,124.33333587646484,125.23533630371094,183079500.0,125.23533630371094
2020-08-20,134.79933166503906,123.80400085449219,124.04533386230469,133.45533752441406,309177000.0,133.45533752441406
2020-08-21,139.69932556152344,135.00332641601562,136.3173370361328,136.6653289794922,322344000.0,136.6653289794922
2020-08-24,141.93333435058594,128.50132751464844,141.7519989013672,134.27999877929688,300954000.0,134.27999877929688
2020-08-25,135.19667053222656,131.1999969482422,131.65933227539062,134.8893280029297,159883500.0,134.8893280029297
2020-08-26,144.39999389648438,136.90866088867188,137.3333282470703,143.54466247558594,213591000.0,143.54466247558594
2020-08-27,153.0399932861328,142.8333282470703,145.36399841308594,149.25,355395000.0,149.25
2020-08-28,154.5659942626953,145.76800537109375,153.00799560546875,147.55999755859375,301218000.0,147.55999755859375
2020-08-31,166.7133331298828,146.70333862304688,148.20333862304688,166.10667419433594,355123200.0,166.10667419433594
2020-09-01,167.49667358398438,156.836669921875,167.3800048828125,158.35000610351562,269523300.0,158.35000610351562
2020-09-02,159.67999267578125,135.0399932861328,159.663330078125,149.1233367919922,288528300.0,149.1233367919922
2020-09-03,143.93333435058594,134.0,135.7433319091797,135.6666717529297,262788300.0,135.6666717529297
2020-09-04,142.6666717529297,124.00666809082031,134.27000427246094,139.44000244140625,330965700.0,139.44000244140625
2020-09-08,122.913330078125,109.95999908447266,118.66666412353516,110.06999969482422,346397100.0,110.06999969482422
2020-09-09,123.0,113.836669921875,118.86666870117188,122.09333038330078,238397400.0,122.09333038330078
2020-09-10,132.99667358398438,120.1866683959961,128.73666381835938,123.77999877929688,254791800.0,123.77999877929688
2020-09-11,127.5,120.16666412353516,127.3133316040039,124.23999786376953,182152500.0,124.23999786376953
2020-09-14,140.0,124.43333435058594,126.98332977294922,139.8733367919922,249061800.0,139.8733367919922
2020-09-15,153.97999572753906,143.56666564941406,145.52000427246094,149.9199981689453,291894600.0,149.9199981689453
2020-09-16,152.59666442871094,145.10333251953125,146.6233367919922,147.25332641601562,216837900.0,147.25332641601562
2020-09-17,145.92999267578125,136.0,138.53334045410156,141.14332580566406,230337600.0,141.14332580566406
2020-09-18,150.3333282470703,142.93333435058594,149.31333923339844,147.38333129882812,259220400.0,147.38333129882812
2020-09-21,151.89332580566406,135.69000244140625,151.0433349609375,149.79666137695312,328430400.0,149.79666137695312
2020-09-22,145.9199981689453,139.1999969482422,143.1999969482422,141.41000366210938,238742400.0,141.41000366210938
2020-09-23,137.38333129882812,125.2933349609375,135.05332946777344,126.78666687011719,285222600.0,126.78666687011719
2020-09-24,133.1666717529297,117.0999984741211,121.26667022705078,129.26333618164062,289683300.0,129.26333618164062
2020-09-25,136.2433319091797,130.43333435058594,131.1566619873047,135.77999877929688,201625500.0,135.77999877929688
2020-09-28,142.69332885742188,138.51666259765625,141.5399932861328,140.39999389648438,149158800.0,140.39999389648438
2020-09-29,142.8333282470703,137.1999969482422,138.6666717529297,139.69000244140625,150657900.0,139.69000244140625
2020-09-30,144.64332580566406,140.1566619873047,140.44000244140625,143.00332641601562,144436800.0,143.00332641601562
2020-10-01,149.6266632080078,144.80667114257812,146.9199981689453,149.3866729736328,152224500.0,149.3866729736328
2020-10-02,146.3766632080078,138.3333282470703,140.4633331298828,138.3633270263672,214290000.0,138.3633270263672
2020-10-05,144.54666137695312,139.77667236328125,141.11666870117188,141.89332580566406,134168400.0,141.89332580566406
2020-10-06,142.92666625976562,135.35000610351562,141.26333618164062,137.9933319091797,147438900.0,137.9933319091797
2020-10-07,143.3000030517578,137.9499969482422,139.9566650390625,141.76666259765625,129383100.0,141.76666259765625
2020-10-08,146.3333282470703,141.76666259765625,146.14666748046875,141.97332763671875,121263300.0,141.97332763671875
2020-10-09,144.8633270263672,142.15333557128906,143.3766632080078,144.6666717529297,86777100.0,144.6666717529297
2020-10-12,149.5800018310547,146.19332885742188,147.3333282470703,147.43333435058594,116373300.0,147.43333435058594
2020-10-13,149.6300048828125,145.53334045410156,147.78334045410156,148.88333129882812,103391100.0,148.88333129882812
2020-10-14,155.3000030517578,149.11666870117188,149.92666625976562,153.76666259765625,143639100.0,153.76666259765625
2020-10-15,152.19000244140625,147.5,150.10333251953125,149.6266632080078,107017200.0,149.6266632080078
2020-10-16,151.98333740234375,146.28334045410156,151.47999572753906,146.55667114257812,98327700.0,146.55667114257812
2020-10-19,149.0,142.9566650390625,148.74667358398438,143.61000061035156,108863400.0,143.61000061035156
2020-10-20,143.9166717529297,139.68333435058594,143.9166717529297,140.64666748046875,94968900.0,140.64666748046875
2020-10-21,144.31666564941406,140.4166717529297,140.89999389648438,140.8800048828125,97111500.0,140.8800048828125
2020-10-22,148.41000366210938,141.50332641601562,147.30667114257812,141.92999267578125,119979600.0,141.92999267578125
2020-10-23,140.9633331298828,135.7933349609375,140.6133270263672,140.2100067138672,101151000.0,140.2100067138672
2020-10-26,141.9199981689453,136.6666717529297,137.2100067138672,140.0933380126953,84717600.0,140.0933380126953
2020-10-27,143.5,140.03334045410156,141.25332641601562,141.55999755859375,68059500.0,141.55999755859375
2020-10-28,139.53334045410156,135.3333282470703,138.82666015625,135.33999633789062,76354200.0,135.33999633789062
2020-10-29,139.35333251953125,135.48666381835938,136.65333557128906,136.94332885742188,67965900.0,136.94332885742188
2020-10-30,135.8633270263672,126.37000274658203,135.63333129882812,129.34666442871094,127533900.0,129.34666442871094
2020-11-02,135.66000366210938,130.76666259765625,131.3333282470703,133.50332641601562,87063300.0,133.50332641601562
2020-11-03,142.58999633789062,135.56333923339844,136.57666015625,141.3000030517578,103055100.0,141.3000030517578
2020-11-04,145.13333129882812,139.03334045410156,143.5399932861328,140.32666015625,96429300.0,140.32666015625
2020-11-05,146.6666717529297,141.3333282470703,142.76666259765625,146.02999877929688,85243500.0,146.02999877929688
2020-11-06,145.52333068847656,141.42666625976562,145.36666870117188,143.31666564941406,65118000.0,143.31666564941406
2020-11-09,150.8333282470703,140.3333282470703,146.5,140.4199981689453,104499000.0,140.4199981689453
2020-11-10,140.02999877929688,132.00999450683594,140.02999877929688,136.7866668701172,90852600.0,136.7866668701172
2020-11-11,139.56666564941406,136.86000061035156,138.81666564941406,139.0433349609375,52073100.0,139.0433349609375
2020-11-12,141.0,136.5066680908203,138.35000610351562,137.25332641601562,59565300.0,137.25332641601562
2020-11-13,137.50999450683594,133.8866729736328,136.9499969482422,136.1666717529297,59313300.0,136.1666717529297
2020-11-16,137.48333740234375,134.69667053222656,136.30999755859375,136.02999877929688,80515800.0,136.02999877929688
2020-11-17,154.0,144.336669921875,153.38999938964844,147.20333862304688,183564900.0,147.20333862304688
2020-11-18,165.3333282470703,147.8333282470703,149.4499969482422,162.2133331298828,234132000.0,162.2133331298828
2020-11-19,169.5366668701172,162.52333068847656,164.0,166.42333984375,187425900.0,166.42333984375
2020-11-20,167.5,163.02000427246094,165.99667358398438,163.20333862304688,98735700.0,163.20333862304688
2020-11-23,175.3333282470703,167.26333618164062,167.8333282470703,173.9499969482422,150780900.0,173.9499969482422
2020-11-24,186.663330078125,175.39999389648438,180.13333129882812,185.1266632080078,160945500.0,185.1266632080078
2020-11-25,191.3333282470703,181.7899932861328,183.35333251953125,191.3333282470703,146790600.0,191.3333282470703
2020-11-27,199.5933380126953,192.81666564941406,193.72000122070312,195.25332641601562,112683300.0,195.25332641601562
2020-11-30,202.60000610351562,184.836669921875,200.73666381835938,189.1999969482422,189009300.0,189.1999969482422
2020-12-01,199.28334045410156,190.68333435058594,199.19667053222656,194.9199981689453,120310500.0,194.9199981689453
2020-12-02,190.51333618164062,180.40333557128906,185.47999572753906,189.60667419433594,143327100.0,189.60667419433594
2020-12-03,199.6566619873047,194.14332580566406,196.67333984375,197.7933349609375,127656000.0,197.7933349609375
2020-12-04,199.67999267578125,195.1666717529297,197.00332641601562,199.67999267578125,88203900.0,199.67999267578125
2020-12-07,216.26333618164062,201.01666259765625,201.63999938964844,213.9199981689453,168929100.0,213.9199981689453
2020-12-08,217.0933380126953,206.1666717529297,208.50332641601562,216.6266632080078,192795000.0,216.6266632080078
2020-12-09,218.10667419433594,196.0,217.89666748046875,201.4933319091797,213873600.0,201.4933319091797
2020-12-10,209.25,188.77999877929688,191.4566650390625,209.02333068847656,201249600.0,209.02333068847656
2020-12-11,208.0,198.93333435058594,205.00332641601562,203.3300018310547,139425000.0,203.3300018310547
2020-12-14,214.25,203.39999389648438,206.3333282470703,213.27667236328125,156121800.0,213.27667236328125
2020-12-15,215.63333129882812,207.93333435058594,214.42666625976562,211.0833282470703,135214500.0,211.0833282470703
2020-12-16,210.8333282470703,201.6666717529297,209.41000366210938,207.58999633789062,126287400.0,207.58999633789062
2020-12-17,219.60667419433594,206.5,209.39666748046875,218.63333129882812,168810300.0,218.63333129882812
2020-12-18,231.6666717529297,209.51333618164062,222.96665954589844,231.6666717529297,666378600.0,231.6666717529297
2020-12-21,222.8333282470703,215.35667419433594,222.0800018310547,216.6199951171875,174135900.0,216.6199951171875
2020-12-22,216.6266632080078,204.7433319091797,216.0,213.44667053222656,155148000.0,213.44667053222656
2020-12-23,217.1666717529297,207.52333068847656,210.73333740234375,215.32666015625,99519000.0,215.32666015625
2020-12-24,222.02999877929688,213.6666717529297,214.3300018310547,220.58999633789062,68596800.0,220.58999633789062
2020-12-28,227.13333129882812,220.26666259765625,224.836669921875,221.22999572753906,96835800.0,221.22999572753906
2020-12-29,223.3000030517578,218.3333282470703,220.3333282470703,221.99667358398438,68732400.0,221.99667358398438
2020-12-30,232.1999969482422,222.7866668701172,224.0,231.5933380126953,128538000.0,231.5933380126953
2020-12-31,239.57333374023438,230.3733367919922,233.3300018310547,235.22332763671875,148949700.0,235.22332763671875
2021-01-04,248.163330078125,239.06333923339844,239.82000732421875,243.2566680908203,145914600.0,243.2566680908203
2021-01-05,246.94667053222656,239.73333740234375,241.22000122070312,245.0366668701172,96735600.0,245.0366668701172
2021-01-06,258.0,249.6999969482422,252.8300018310547,251.9933319091797,134100000.0,251.9933319091797
2021-01-07,272.3299865722656,258.3999938964844,259.2099914550781,272.0133361816406,154496700.0,272.0133361816406
2021-01-08,294.8299865722656,279.46331787109375,285.3333435058594,293.3399963378906,225166500.0,293.3399963378906
2021-01-11,284.80999755859375,267.8733215332031,283.1333312988281,270.39666748046875,177904800.0,270.39666748046875
2021-01-12,289.3333435058594,275.7799987792969,277.0,283.14666748046875,138812100.0,283.14666748046875
2021-01-13,286.8233337402344,277.3333435058594,284.2533264160156,284.8033447265625,99937500.0,284.8033447265625
2021-01-14,287.6666564941406,279.5833435058594,281.1300048828125,281.6666564941406,93798900.0,281.6666564941406
2021-01-15,286.6333312988281,273.0333251953125,284.0,275.38665771484375,116332800.0,275.38665771484375
2021-01-19,283.3333435058594,277.6666564941406,279.26666259765625,281.51666259765625,76101000.0,281.51666259765625
2021-01-20,286.5,279.09332275390625,286.2466735839844,283.48333740234375,76997700.0,283.48333740234375
2021-01-21,285.239990234375,280.47332763671875,285.0,281.663330078125,61563300.0,281.663330078125
